rowid,tweet,origCategory,Hour,Month,Weekday,Year,date,newCategory
2753, Heading to Nairobi at Salama mbsa road...its smooth No jam. via oska,traffic,15,11,Friday,2017,11/3/17,traffic
2754, The South C junction at Muhoho Ave clogged. Am seated in the car drinking Brookside  ,NA,15,11,Friday,2017,11/3/17,NA
2755, Watu wa Nairobi mnasemaje? via oska,NA,15,11,Friday,2017,11/3/17,NA
2757, Mombasa road traffic at a standstill from gateway mall all the way to GM.. ,NA,15,11,Friday,2017,11/3/17,traffic
2758, The darkness in mombasa Road... You would think it's almost 7pm ,NA,15,11,Friday,2017,11/3/17,NA
2759, #NewDonholm estate. Tag the leaders.  ,NA,15,11,Friday,2017,11/3/17,NA
2760, Kuna poor visibility ama? via oska,NA,15,11,Friday,2017,11/3/17,NA
2761, Top of the hour feed sponsored by Power hungry car meets its match; Chloride Exide Powerlast.  https://t.co/ZgR5MYpysc,NA,16,11,Friday,2017,11/3/17,NA
2762,  how can a tutor be on phone while instructing a learner?  KBP588F around Kenya ,NA,16,11,Friday,2017,11/3/17,NA
2763, Drive Slowly on Thika Road from Muthaiga. The rain is causing a blurred view of the highway ,rain,16,11,Friday,2017,11/3/17,rain
2764," Sasa wewe na polisi nani ako na akili ? You can't tailgate, create and you cry for poli ",NA,16,11,Friday,2017,11/3/17,NA
2765, How's traffic from Westlands to CBD? ,NA,16,11,Friday,2017,11/3/17,traffic
2766, From Mololongo mombasa road move slowly..jam kiasi via oska,traffic,16,11,Friday,2017,11/3/17,traffic
2767, Leo tutalala hapa...inbound/outbound All the way past to and from kibarani picpic  Rajabson,NA,16,11,Friday,2017,11/3/17,NA
2768, Mombasa rd heavy traffic bt moving slowly ,traffic,16,11,Friday,2017,11/3/17,traffic
2769," wakamba wameleta jam town,,Ati wamekuja kuona mvua_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜_ ",rain,16,11,Friday,2017,11/3/17,traffic
2769," wakamba wameleta jam town,,Ati wamekuja kuona mvua_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜_ ",rain,16,11,Friday,2017,11/3/17,rain
2770, The traffic on msa Rd is insane ,NA,16,11,Friday,2017,11/3/17,traffic
2771, Jam iko Juja road though kanasonga songisongi. ,traffic,16,11,Friday,2017,11/3/17,traffic
2772, Traffic is crazy in mombasa ,NA,16,11,Friday,2017,11/3/17,traffic
2774, kiambu rd at bypass junction is a mess.. Tail back from evergreen towards town  ,NA,16,11,Friday,2017,11/3/17,traffic
2775, Heavy jam mombasa road past mlolongo via oska,traffic,16,11,Friday,2017,11/3/17,traffic
2776, Bidco driver ahead of my car on Langata Rd unclogged the jam. Here am drinking Brook ,traffic,16,11,Friday,2017,11/3/17,traffic
2777," Jam at TRM, Thika Rd. Roundabout to Kasarini. Blocked ",traffic,16,11,Friday,2017,11/3/17,traffic
2778, mad traffic on Mombasa road right from JKIA ,NA,16,11,Friday,2017,11/3/17,traffic
2779, Moving slowly...jam imepungua carefully.raining via oska,rain,16,11,Friday,2017,11/3/17,traffic
2780, but sai atleast via oska,NA,16,11,Friday,2017,11/3/17,NA
2781, #indoarea Enterprise road towards dobie is heavy with traffic ,NA,16,11,Friday,2017,11/3/17,traffic
2782," Yeah there was a slight accident as you approach Cabanas, a personal car hit a mini bus ",accident,16,11,Friday,2017,11/3/17,accident
2783," #indoarea bunyala, baricho, lusaka, dunga and commercial st packed ",NA,16,11,Friday,2017,11/3/17,NA
2784," Due to the rains in Thika, expect some heavy traffic tonight. So, if you can, start your journey home early. ",rain,16,11,Friday,2017,11/3/17,traffic
2785, Top of the hour feed sponsored by Power hungry car meets its match; Chloride Exide Powerlast.  https://t.co/ZgR5MYpysc,NA,17,11,Friday,2017,11/3/17,NA
2786," langata road heavy traffic caused by ""grade cows""  ",traffic,17,11,Friday,2017,11/3/17,traffic
2787, Bumper to bumper mombasa road from South c  oska,traffic,17,11,Friday,2017,11/3/17,traffic
2789, Hii jam ya waiyaki way ni tricky  ,traffic,17,11,Friday,2017,11/3/17,traffic
2790, Koinange street just now.. Who is on the wrong?  ,NA,17,11,Friday,2017,11/3/17,NA
2791, Westlands to town a parking lot.  ,NA,17,11,Friday,2017,11/3/17,NA
2792,"     On the contrary, maybe delay it  up to 9pm and drive home quicker. Why spend 2hours in a jam? ",traffic,17,11,Friday,2017,11/3/17,traffic
2793," Enterprise road DT Dobie Lusaka road inbound bumper to bumper,jam ",traffic,17,11,Friday,2017,11/3/17,traffic
2794, kiambu road iko sawa thoo it's slippery by migos _Ÿ˜__Ÿ’ª_Ÿ˜‚ ,rain,17,11,Friday,2017,11/3/17,rain
2795, Kwani jam bado waiyaki way buda? ,traffic,17,11,Friday,2017,11/3/17,traffic
2796, heavy traffic on Mombasa road near syokimau ,traffic,17,11,Friday,2017,11/3/17,traffic
2797," MAISHA BARABARANI
Mombasa road imekuwa Parking lot. ",NA,17,11,Friday,2017,11/3/17,NA
2798," Heavy, slow moving traffic on Olenguruone, Lavington -Kileleshwa by pass ",NA,17,11,Friday,2017,11/3/17,traffic
2799, Traffic madness in westlands ,NA,17,11,Friday,2017,11/3/17,traffic
2800, uhuru highway  ,NA,17,11,Friday,2017,11/3/17,NA
2801," Workshop to Bunyala Rd is jam packed,not moved in 40mins. Be ready for a long wait ",traffic,17,11,Friday,2017,11/3/17,traffic
2802," From pangani moving so well ,on reaching Muthaiga issa a total mess     ",NA,17,11,Friday,2017,11/3/17,traffic
2803," help me ask, getting to town from Nyayo Stadium is impossible! Been stuck here for the last 30 minutes or so ",NA,17,11,Friday,2017,11/3/17,NA
2804,   can't people getting to town be given way now? What's wrong? Been stuck a ,NA,17,11,Friday,2017,11/3/17,NA
2805, Outering from Naivas Ruaraka to Allsops ni mwendo wa kono kono ,NA,17,11,Friday,2017,11/3/17,NA
2806, Eastern bypass..huge traffic heading to kamakis  ,NA,17,11,Friday,2017,11/3/17,traffic
2807, I don't understand the relationship between Nairobi rain and traffic; meanwhile cars and ,rain,17,11,Friday,2017,11/3/17,rain
2807, I don't understand the relationship between Nairobi rain and traffic; meanwhile cars and ,rain,17,11,Friday,2017,11/3/17,traffic
2808, Heavy rains slows traffic along Thika superhighway       ,rain,17,11,Friday,2017,11/3/17,traffic
2809, Top of the hour feed sponsored by Power hungry car meets its match; Chloride Exide Powerlast.  https://t.co/ZgR5MYpysc,NA,18,11,Friday,2017,11/3/17,NA
2810, How is the traffic towards South c ,NA,18,11,Friday,2017,11/3/17,traffic
2812, Ojijo road towards parklands road from museum is a parking lot ,NA,18,11,Friday,2017,11/3/17,NA
2813, Jogoo rd from makadara to doni moving slow but fine... ,NA,18,11,Friday,2017,11/3/17,NA
2814, Give way to the car on the right. The driver of the black car could have easily avoided the collision. ,accident,18,11,Friday,2017,11/3/17,accident
2815, Thika rd is packed from Muthaiga overpass all the way to Roasters...  ,NA,18,11,Friday,2017,11/3/17,NA
2816, Mbagathi Way towards KNH all clear  ,NA,18,11,Friday,2017,11/3/17,NA
2817, Westlands heading to town.  ,NA,18,11,Friday,2017,11/3/17,NA
2818, Shivachi road towards parklands road is packed ,NA,18,11,Friday,2017,11/3/17,NA
2819, Mbagathi way towards T-mall traffic moving slow  ,NA,18,11,Friday,2017,11/3/17,traffic
2820, how is Mombasa road ,NA,18,11,Friday,2017,11/3/17,NA
2821, Limuru rd is slow outbound from Forest junction to 5th Avenue  ,NA,18,11,Friday,2017,11/3/17,NA
2822," state of affairs towards JKIA, traffic is building up fast.  ",NA,18,11,Friday,2017,11/3/17,traffic
2823," Outering road contractors did a good job, now can we have street lights around STELA, NAIVAS donholm, Kware etc ",NA,18,11,Friday,2017,11/3/17,NA
2824," China Road and Bridge Can you hurry up to hand over Phase 2 msa rd we are tired with the jam,,,, _Ÿ˜¬_Ÿ˜¬_Ÿ˜¬_Ÿ˜¬ ",traffic,18,11,Friday,2017,11/3/17,traffic
2825, kiambu road..ahem_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚but past Ridgeways all clear ,NA,18,11,Friday,2017,11/3/17,NA
2826, Tonight Nairobi - Cloudy with a 25% chance of precipitation. Winds variable at 6.3 to 11 ,NA,18,11,Friday,2017,11/3/17,NA
2827, Valley road to town is bumper to bumper ,traffic,19,11,Friday,2017,11/3/17,traffic
2828, Thika road at Survey slow but moving. Drive safe  ,NA,19,11,Friday,2017,11/3/17,NA
2829, How is traffic on Kiambu rd into town? ,NA,19,11,Friday,2017,11/3/17,traffic
2830, Uhuru highway is not moving at all. 30-40 minutes on the same 100m stretch ,NA,19,11,Friday,2017,11/3/17,NA
2831, Ngong rd safi. Moving swiftly ,NA,19,11,Friday,2017,11/3/17,NA
2833, How is Thika Road ,NA,19,11,Friday,2017,11/3/17,NA
2834, He is Mombasa road currently? ,NA,19,11,Friday,2017,11/3/17,NA
2835, westlands traffic to town... Not moving ,NA,19,11,Friday,2017,11/3/17,traffic
2836, How is traffic at Mombasa road currently? ,NA,19,11,Friday,2017,11/3/17,traffic
2837, Past machakos junction towards nrb is busy but moving. ,NA,19,11,Friday,2017,11/3/17,NA
2838," accident near karugia kenol muranga road,slippery ,drive slowly..no one hurt!  ",rain,19,11,Friday,2017,11/3/17,accident
2838," accident near karugia kenol muranga road,slippery ,drive slowly..no one hurt!  ",rain,19,11,Friday,2017,11/3/17,rain
2839, jam towards Mombasa road ,traffic,19,11,Friday,2017,11/3/17,traffic
2840," When the flood gates of heaven open, this is how nairobi l ",rain,19,11,Friday,2017,11/3/17,rain
2841, how is no one reporting how bad every. Single. Road. In westlandsi is horrid! ,NA,19,11,Friday,2017,11/3/17,NA
2842, the stretch of the road btwn Bee centre and Naivas Umoja is bad. Who's suppossed to repa ,NA,19,11,Friday,2017,11/3/17,NA
2843, China wuii should take us who don't understand outering Rd for a tour in Shanghai to learn how they drive there ,NA,20,11,Friday,2017,11/3/17,NA
2844, Not yet there bt past cabanas n there is no traffic.Good evening ,NA,20,11,Friday,2017,11/3/17,traffic
2845," Clear on Jairo Owino, Kariokor, Nairobi, Kenya via Muthama",NA,20,11,Friday,2017,11/3/17,NA
2846," thika road, after githurai is chock-a-block. ",NA,20,11,Friday,2017,11/3/17,NA
2847, accident at kahawa sukari traffic slow  ,accident,20,11,Friday,2017,11/3/17,accident
2847, accident at kahawa sukari traffic slow  ,accident,20,11,Friday,2017,11/3/17,traffic
2848," accident at kahawa sukari blocking hiway all the way from Githurai, ",accident,20,11,Friday,2017,11/3/17,accident
2849,   Yes the underpass from NAIVAS Donholm towards Embakasi is hell dark.  ,NA,20,11,Friday,2017,11/3/17,NA
2850, Huge traffic just after after Githuria heading to Kahawa Wendani. Use Service lane as  ,NA,20,11,Friday,2017,11/3/17,traffic
2851, It'll be PM Thunderstorms tomorrow in Nairobi! With a high of 24Â°C and a low of 15Â°C. #Weather ,NA,21,11,Friday,2017,11/3/17,NA
2852," accident on Msa Rd, just past capital centre.. Expect traffic..! ",accident,21,11,Friday,2017,11/3/17,accident
2852," accident on Msa Rd, just past capital centre.. Expect traffic..! ",accident,21,11,Friday,2017,11/3/17,traffic
2853," Accident after Village Market at the River cafÃ© entrance, drive cautiously. ",accident,21,11,Friday,2017,11/3/17,accident
2854, thika-rd kameteleza juu ya mvua.tafadhalini makinika.heavy rains ,rain,21,11,Friday,2017,11/3/17,rain
2855, Thika road is scary ASF! ,NA,23,11,Friday,2017,11/3/17,NA
2856, drive carefully accident along northern bypass near oleserini hotel ,accident,23,11,Friday,2017,11/3/17,accident
2857, Moi avenue mchana. Worse jioni  ,NA,0,11,Saturday,2017,11/4/17,NA
2860, Driver Excaped unhurt...... God protects Us all  ,NA,4,11,Saturday,2017,11/4/17,NA
2861, Accident at Posta stage Ngong Road. Avoid of possible. Drunk driver ,accident,5,11,Saturday,2017,11/4/17,accident
2862," Gruesome accident ngong road opposite St. Hannas, slow down   may be we also boycott this road ",accident,5,11,Saturday,2017,11/4/17,accident
2863," There is an accident on waiyaki way next to medanta hospital, use slip road  ",accident,6,11,Saturday,2017,11/4/17,accident
2864, Thika road ni nyweee...issa weekend no jam ,traffic,7,11,Saturday,2017,11/4/17,traffic
2865, Alchoblow near kileleshwa on the new bypass going to kilimani avoid ,NA,7,11,Saturday,2017,11/4/17,NA
2866," Langata Road is like a fairytale run on this cloudy Saturday morning, brisk towards the flyover. ",NA,7,11,Saturday,2017,11/4/17,NA
2867," saloon just crashed onto electricity post at Sunshine school, Langata rd. Traffic into town building up. ",accident,7,11,Saturday,2017,11/4/17,traffic
2868," ukiona hakuna gari mingi Thika rd, mjue watu wa 44 wamejifungia hapo Mirema, a lorry has stalled causing traffic. ",NA,7,11,Saturday,2017,11/4/17,traffic
2869," new road from machakos-katumani,  be on the Lookout for this ha ",NA,7,11,Saturday,2017,11/4/17,NA
2870, Kuna accident hapa Langata road near sunshine school. Personal car imegonga post ya stima ,accident,7,11,Saturday,2017,11/4/17,accident
2871, Why traffic jam along Kamiti Rd near Base stage?  ,traffic,7,11,Saturday,2017,11/4/17,traffic
2872, speed gun langata road ,NA,7,11,Saturday,2017,11/4/17,NA
2873," There is an accident scene being cleared on Langata Road, inbound, at Sunshine School. Approach with caution. ",accident,7,11,Saturday,2017,11/4/17,accident
2874, Accident on Kenyatta Avenue. Overturned matatu at GPO stage ,accident,7,11,Saturday,2017,11/4/17,accident
2875, Heavy truck in a ditch at Mirema  use alternative route to and from Thika road ,NA,7,11,Saturday,2017,11/4/17,NA
2876, what is happening on waiyaki way near safcom? Any update ,NA,7,11,Saturday,2017,11/4/17,NA
2877," Langata Road at T-Mall towards Madaraka is a stark contrast of its usual self, flowing unabated. ",NA,8,11,Saturday,2017,11/4/17,NA
2878, Gitaru Kikuyu outbound the roads are slippery and it's drizzling drive carefully  ,rain,8,11,Saturday,2017,11/4/17,rain
2879, SPOTTED?  ,NA,8,11,Saturday,2017,11/4/17,NA
2880,"     Good idea; however, hawker psychology would still see invasions ",NA,8,11,Saturday,2017,11/4/17,NA
2881, Today Nairobi - Partly cloudy with a high of 22.8Â°C. Wind variable at 11.kph....have a cool day.. ,NA,8,11,Saturday,2017,11/4/17,NA
2882, Accident at kangundo road near shell motor cycle driver head dead...traffic cops on side. ,accident,8,11,Saturday,2017,11/4/17,accident
2882, Accident at kangundo road near shell motor cycle driver head dead...traffic cops on side. ,accident,8,11,Saturday,2017,11/4/17,traffic
2883, Drainage at Kyuna Rounderabout is always causing traffic durin ,rain,8,11,Saturday,2017,11/4/17,traffic
2884, Nyayo National Stadium towards Bunyala Road roundabout is brisk. ,NA,8,11,Saturday,2017,11/4/17,NA
2885, Very wet roads but little traffic. Entering the Nairobi open air (CBD)  market now. ,NA,8,11,Saturday,2017,11/4/17,traffic
2886, Dead pedestrian lying on Mbagathi towards T-mall opposite armed forces hospital. Very graphic accident. via R,accident,8,11,Saturday,2017,11/4/17,accident
2887, Bunyala Road roundabout towards Haile Selassie roundabout is brisk. ,NA,8,11,Saturday,2017,11/4/17,NA
2888, Haha walai ni ukweli nko mirema kwa jam ,traffic,8,11,Saturday,2017,11/4/17,traffic
2889, bypass from kahawa west  ,NA,8,11,Saturday,2017,11/4/17,NA
2891, about to take Maimahiu road. Does anyone have info on the status of traffic ? ,NA,9,11,Saturday,2017,11/4/17,traffic
2893, Please do something about these sagging power lines on ,NA,9,11,Saturday,2017,11/4/17,NA
2895," omeras will finish us "" in this Kenya""  ",NA,9,11,Saturday,2017,11/4/17,NA
2896,          How can it be lovely while your buse ,NA,10,11,Saturday,2017,11/4/17,NA
2897," hey, any update on Mombasa today? I hear it's still bad . Thanks ",NA,10,11,Saturday,2017,11/4/17,NA
2898, The traffic that is on Mombasa road! ,NA,10,11,Saturday,2017,11/4/17,traffic
2899, Please note cows as the source of traffic on Langata Road doesnâ€™t show up on google maps. ,NA,10,11,Saturday,2017,11/4/17,traffic
2900, Kamiti rd jam both ways. ,traffic,10,11,Saturday,2017,11/4/17,traffic
2901, I've never missed commuting on Msa road and never will. Jogoo road and outering are bae now ,NA,10,11,Saturday,2017,11/4/17,NA
2902, What is with mombasa road inbound stuck at the railway station an hour now ,NA,10,11,Saturday,2017,11/4/17,NA
2903, Hello please develop an algorithm  ,NA,10,11,Saturday,2017,11/4/17,NA
2904, Machakos town experiencing a lot of traffic ,NA,11,11,Saturday,2017,11/4/17,traffic
2905, heavy traffic Mombasa road inbound from JKIA... ,traffic,11,11,Saturday,2017,11/4/17,traffic
2906, Mats za thika zina crew wanakaa aje.overloading is the order of the day nkt!!   surely at this rate no wonder ,NA,11,11,Saturday,2017,11/4/17,NA
2907, outering as you join thika road is HELL! ,NA,11,11,Saturday,2017,11/4/17,NA
2908, kitengela cbd traffic is flowing smoothly both lines  ,NA,11,11,Saturday,2017,11/4/17,traffic
2909, situation at kitengela cbd  ,NA,11,11,Saturday,2017,11/4/17,NA
2910, busy kitengela cbd _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚  ,NA,11,11,Saturday,2017,11/4/17,NA
2911, Why is it that our bypasses interchange like cattle tracks? Kwani and  can't dialogue? ,NA,11,11,Saturday,2017,11/4/17,NA
2912, back streets of kitengela mwireri avenue business is running normal  ,NA,12,11,Saturday,2017,11/4/17,NA
2913, Why is it that our bypasses and highways interchange like cattle tracks?  ,NA,12,11,Saturday,2017,11/4/17,NA
2914, Accident At Reliance SGR stage truck kwa mtaro jam frm kapa to GM ,accident,12,11,Saturday,2017,11/4/17,traffic
2914, Accident At Reliance SGR stage truck kwa mtaro jam frm kapa to GM ,accident,12,11,Saturday,2017,11/4/17,accident
2915, Uhuru Highway towards Nyayo National Stadium is at a standstill. ,NA,12,11,Saturday,2017,11/4/17,NA
2916, An earth road plane (motorcycle) just took out my eardrum at Mombasa road..that nig ,NA,12,11,Saturday,2017,11/4/17,NA
2917, namanga rd at east African Portland cement traffic is flying ,NA,12,11,Saturday,2017,11/4/17,traffic
2918, New donholm who are your leaders ama wame #resist kuwatengenezea barabara  bluexplosions,NA,12,11,Saturday,2017,11/4/17,NA
2919, Any update on Outering Rd joining Thika Rd? How's it now? ,NA,12,11,Saturday,2017,11/4/17,NA
2920, Nyayo National Stadium towards Madaraka is flowing smoothly. ,NA,12,11,Saturday,2017,11/4/17,NA
