"","id","tweet","accident_truth","latitude_truth","longitude_truth","street_name_c1","street_name_c2","landmark_c1","landmark_c2"
"1594","coderoundtwo_963","Wish this water would flow to Ndakaini and Kindaruma its a waste in Nairobi","No",NA,NA,NA,NA,NA,NA
"1595","coderoundtwo_964","Near Uchumi Jogoo Rd","No",NA,NA,NA,NA,NA,NA
"1596","coderoundtwo_965","Looking to sell your used car? Find out its current market price at certainty‰Û_ https://t.co/fXSryfNh0l","No",NA,NA,NA,NA,NA,NA
"1597","coderoundtwo_966","Crazy driving #Water #jam on Bahati along Makadara","No",NA,NA,NA,NA,NA,NA
"1598","coderoundtwo_967","Ask wamasaa Sacco rt 110kitengela near easy coach ni soo moja hadi kite","No",NA,NA,NA,NA,NA,NA
"1599","coderoundtwo_968","the driver to this car is shamelessly splashing rain water onto","No",NA,NA,NA,NA,NA,NA
"1600","coderoundtwo_969","Current situation at Jogoo rd after heavens opened.","No",NA,NA,NA,NA,NA,NA
"1601","coderoundtwo_970","How is ngong road towards Adams Arcade?","No",NA,NA,NA,NA,NA,NA
"1602","coderoundtwo_971","Let`s see how well u know them","No",NA,NA,NA,NA,NA,NA
"1603","coderoundtwo_972","From roysambu going to town none whatsoever.","No",NA,NA,NA,NA,NA,NA
"1604","coderoundtwo_973","With our roads now doubling up as water catchment areas, it is a poor state of affairs for Nairobi's pedestrians.","No",NA,NA,NA,NA,NA,NA
"1605","coderoundtwo_974","Jogoo road imegeuka river leo","No",NA,NA,NA,NA,NA,NA
"1606","coderoundtwo_975","eastlando sijui ka tushuke kwa ma3 tuogelee ama","No",NA,NA,NA,NA,NA,NA
"1607","coderoundtwo_976","Jogoo road ni 'swimming pool'status","No",NA,NA,NA,NA,NA,NA
"1608","coderoundtwo_977","Attn The Chinese made outering road is clear of flood waters, but this aged","No",NA,NA,NA,NA,NA,NA
"1609","coderoundtwo_978","a video on how jogoo road is at Uchimi and the entrance of","No",NA,NA,NA,NA,NA,NA
"1610","coderoundtwo_979","there is a new seasonal lake in Nairobi.. Lake Jogoo Road. something shoul","No",NA,NA,NA,NA,NA,NA
"1611","coderoundtwo_980","Uhuru highway moving smoothly","No",NA,NA,NA,NA,NA,NA
"1612","coderoundtwo_981","Nairobi.","No",NA,NA,NA,NA,NA,NA
"1613","coderoundtwo_982","westlands Woodvale Avenue, waaah tuko Bundalangi ward of Nairobi county","No",NA,NA,NA,NA,NA,NA
"1614","coderoundtwo_983","You can now swim on Thika road! _Ù÷â_Ù÷â_Ù÷â_Ù÷â_Ù÷â_Ù÷â","No",NA,NA,NA,NA,NA,NA
"1615","coderoundtwo_984","how much fare do I need to travel from town to syokimau....","No",NA,NA,NA,NA,NA,NA
"1616","coderoundtwo_985","Police Check at Mangu High. Hopefully they‰Ûªll enforce keep left rule.","No",NA,NA,NA,NA,NA,NA
"1617","coderoundtwo_986","The driver of this van is a fool. Pushed me off the road while overtaking me near rund","No",NA,NA,NA,NA,NA,NA
"1618","coderoundtwo_987","roads in China are amazing OMG","No",NA,NA,NA,NA,NA,NA
"1619","coderoundtwo_988","and can it be implemented in Kenya","No",NA,NA,NA,NA,NA,NA
"1620","coderoundtwo_989","#KCG985Y bad experience with Mololine","No",NA,NA,NA,NA,NA,NA
"1621","coderoundtwo_990","Thank God for rains many roads slippery drive carefully. Look out for flooded sections. Don't risk your life","No",NA,NA,NA,NA,NA,NA
"1622","coderoundtwo_991","#UAZ116 Truck has overturned at Mabira Forest.","Yes",NA,NA,"None","None","Mabira forest","Mabira forest"
"1623","coderoundtwo_992","Beautiful boulevard of trees being cut down to allow for the","No",NA,NA,NA,NA,NA,NA
"1624","coderoundtwo_993","at mUthaiga 100mts from jubilee house kuna lorry rimeanguka and no police seen at the Sean,..................kwa bridge","Yes",-1.265527,36.8349445,"None","None","Jubilee house","Jubilee house"
"1625","coderoundtwo_994","kasarani mwiki road ,.....,lorry limeanguka no police seen at the S","No",NA,NA,NA,"Kasarani-Mwiki road",NA,"None"
"1626","coderoundtwo_995","Githurai buses zitakuweka the other side of Thika Rd alafu youll have to take the foot bridge across","No",NA,NA,NA,NA,NA,NA
"1627","coderoundtwo_996","How is police presence along Thika road, way to Kenol ?","No",NA,NA,NA,NA,NA,NA
"1628","coderoundtwo_997","Mai mahiu road","No",NA,NA,NA,NA,NA,NA
"1629","coderoundtwo_998","Traffic snarl up hapo pangani from town lorry kwa ditch cops there.","No",NA,NA,NA,"None",NA,"pangani"
"1630","coderoundtwo_999","Dont txt nd drive","No",NA,NA,NA,NA,NA,NA
"1631","ma3routeapi_1","Just happened, accident between those two vehicles under the Machakos Country Bus footbridge outbound causing major tailback from town.. Avoid if you can..  https://t.co/g5kAwKeJ1W","Yes",-1.2857865,36.8345655,"None","None","Machakos Country Bus footbridge","Machakos Country Bus footbridge"
"1632","ma3routeapi_2","Accident at kambiti opposite apple park hotel.A number of roadside mango vendors have perished.","Yes",NA,NA,"None","None","Apple park hotel","kambiti opposite apple park hotel."
"1633","ma3routeapi_3","A Boda Boda guy has been knocked down along Jogoo Road opposite Tom Mboya Hall..He is Lying Dead on the Road.","Yes",-1.29648,36.8772945,"Jogoo Road","Jogoo Road","Tom Mboya Hall","opposite Tom Mboya Hall"
"1634","ma3routeapi_4","Four rushed to hospital after a lorry lost control and overturned at Cheplaskey area along the Eldoret -Nairobi highway","Yes",0.419605,35.31669,"Eldoret-Nairobi highway","Eldoret -Nairobi highway","None","Cheplaskei"
"1635","ma3routeapi_5","Accident on thika rd just before nys police on scene after the accident rd smooth till survey","Yes",-1.255649,36.856198,"Thika rd","thika road","NYS (National Youth Service)","NYS"
"1636","ma3routeapi_6","between Gitaru and kinoo, towards kinoo, a bus has overturned. Resist.","Yes",NA,NA,"Gitaru-Kinoo","None","None","Gitaru and kinoo,"
"1637","ma3routeapi_7","super metro accident on the service lane joining Waiyaki Way. Looks serious cc:@georgebest254","Yes",NA,NA,"Waiyaki way","Waiyaki Way.","None","None"
"1638","ma3routeapi_8","Lorry accident at Rungiri(inbound) traffic building fast towards Gitaru.","Yes",NA,NA,"None","None","None","Rungiri(inbound)"
"1639","ma3routeapi_9","@Pkiago Terrible Accident. Involving manyanga at Gitaru. @ntsa_kenya TRUCKS with BUS bodies? @GM. This needs to change. Disastrous! @PoliceKE","Yes",NA,NA,"None","None","None","Gitaru"
"1640","ma3routeapi_10","Bad Accident 100M from Gitaru- Kikuu on left lane heading to town. If you heading to NRB use By pass.","Yes",NA,NA,"Gitaru-Kikuu","None","None","Gitaru- Kikuu"
"1641","ma3routeapi_11","Traffic accident reported near Gateway mall along Mombasa Road. A pedestrian has been knocked by a motor vehicle and in critical state. the Road is currently blocked by boda boda operators and all vehicles using the road are stationery. Police notified and on sight. https://t.co/zpXfqnvzmF","Yes",-1.364536,36.91145,"Mombasa Road","Mombasa Road","Gateway mall","Gateway mall"
"1642","ma3routeapi_12","traffic on Waiyaki way slow but movingfrom Waruku at this hour.. Hoping no accident. Will advise..","No",NA,NA,NA,NA,NA,NA
"1643","ma3routeapi_13","Thika road is hell from Roysambu ,,,did it change the name???Pitia baba dogo its better","No",NA,NA,NA,NA,NA,NA
"1644","ma3routeapi_14","Salgaa black Spot is on wrong news again hours ago accident has occurred and several injured. https://t.co/7ocsAYfUT2","Yes",NA,NA,"None","None","None","Salgaa"
"1645","ma3routeapi_15","@duke_atandi The lorry has overturned near no 10 juja road causing jam, it lost control and was carrying liquor  https://t.co/OZ47woKKjF","Yes",-1.263383,36.862411,"Juja road","juja road","None","near no 10"
"1646","ma3routeapi_16","Salgaa again. Several injured. https://t.co/dCXymCGxS1","No",NA,NA,NA,"None",NA,"Salgaa"
"1647","ma3routeapi_17","A Transist Overturns At Savanna Cement Kitengela On Namanga Rd, Seems It Was Caused By The Bump. EXPECT Jam Untill It's Cleared","Yes",-1.46046,36.9634415,"Namanga Rd","Namanga Road","Savanna Cement Kitengela","Savanna Cement Kitengela"
"1648","ma3routeapi_18","Accident at Kapa oils Mombasa road. A truck belonging to Rapid Kate Services has rolled.   @NPSOfficial_KE @APSKenya","Yes",-1.365434,36.911584,"Mombasa Road","Mombasa road","Kapa Oils","Kapa oil"
"1649","ma3routeapi_19","can someone confirm whether the overturned truck along juja road has been removed...","Yes",NA,NA,"Juja road","juja road","None","None"
"1650","ma3routeapi_20","Lorry has overturned at mathare no.10,breakdown at site,from there nice flow towards Eastleigh.","Yes",-1.263383,36.862411,"None","juja road","None","Mathare no 10"
"1651","ma3routeapi_21","07:05 The lorry has overturned near no 10 juja road causing jam, it lost control and was carrying liquor .","Yes",-1.263383,36.862411,"Juja road","juja road","None","near no 10"
"1652","ma3routeapi_22","Bad accident on Gitaru Road just after the junction at Kikuyu. A truck hit a little girl crossing the road.","Yes",-1.244757,36.66512,"Gitaru Road","Gitaru Road","None","Kikuyu junction"
"1653","ma3routeapi_23","Kiambu road madness. Matatus overlapping all the way. And the road is like a shamba. Too much dust.","No",NA,NA,NA,NA,NA,NA
"1654","ma3routeapi_24","@Loise_kalumaita An overturned lorry at juja road near number 10,jam kibao","Yes",-1.263383,36.862411,"Juja road","juja road","None","near no 10"
"1655","ma3routeapi_25","Rider knocked down under the Roysambu foot bridge in bound","Yes",-1.2166955,36.89436,"None","None","Roysambu foot bridge","Roysambu foot bridge"
"1656","ma3routeapi_26","A truck has overturned hapo outside Moi Airbase in Eastleigh causing a lot of traffic on Juja road   @ADELLEO     #AdelleAndShaffieOnKISS","Yes",-1.262078,36.867213,"Juja road","juja road","Moi Airbase","Moi Airbase in Eastleigh"
"1657","ma3routeapi_27","Accident on Mombasa road Hapo gateway mall...it's gonna slow down traffic","Yes",-1.364536,36.91145,"Mombasa Road","Mombasa Road","Gateway mall","Gateway mall"
"1658","ma3routeapi_28","@The1Consultants Has the truck that overturned been removed??? About to hit southern bypass now","Yes",NA,NA,"Southern bypass","Southern Bypass","None","None"
"1659","ma3routeapi_29","Slight Accident At Maanzoni Jam Building Up","Yes",-1.508368,37.095059,"None","None","None","Maanzoni"
"1660","ma3routeapi_30","@AmbCinda tell them","No",NA,NA,NA,NA,NA,NA
"1661","ma3routeapi_31","Youths throwing stones on the bypass near kibera","No",NA,NA,NA,NA,NA,NA
"1662","ma3routeapi_32","Southern bypass now under control. Police present. Just passed there","No",NA,NA,NA,NA,NA,NA
"1663","ma3routeapi_33","@Its_Roba ""Southern bypass now under control. Police present. Just passed there""","No",NA,NA,NA,NA,NA,NA
"1664","ma3routeapi_34","@MozDefinitely it's Friday and guys have been paid. Peculiar Kenyan habit","No",NA,NA,NA,NA,NA,NA
"1665","ma3routeapi_35","Situation along southern bypass from olesereni towards langata. truck overturned.    https://t.co/Z0s7JPElzC","Yes",-1.326462,36.84625,"Southern bypass",NA,"Olesereni",NA
"1666","ma3routeapi_36","Someone has been knocked down and killed by a vehicle along Waiyaki Way near Mt. View. Traffic affected both sides of the road. Police on site.","Yes",NA,NA,"Waiyaki way","Waiyaki Way","None","Moutain View"
"1667","ma3routeapi_37","@PRSA_Roadsafety lorry has overturned near darugo thika road","Yes",NA,NA,"Thika road","thika road","None","Darugo"
"1668","ma3routeapi_38","Limuru rd not Bad moving","No",NA,NA,NA,NA,NA,NA
"1669","ma3routeapi_39","Accident on kangundo road opposite benrose,drive carefully.","Yes",-1.274695,36.89319,"Kangundo road","kangundo road","Benrose","opposite benrose"
"1670","ma3routeapi_40","a KDF truck carrying supplies overturned right outside Nation offices on Mombasa Road, traffic building up but the heavily armed soldiers are controlling it.","Yes",NA,NA,"Mombasa Road","Mombasa Road","Nation offices","Nation offices"
"1671","ma3routeapi_41","@SVadgamaa Accident on Langata road close to the southlands round about (heading in to town) And there's heavy traffic heading to Karen.","Yes",NA,NA,"Langata road","Langata road","southlands round about","Southlands roundabout"
"1672","ma3routeapi_42","Road update.  Accident has just occurred on thika road from town to Thikaroad at drive in causing jam both service and high way.     https://t.co/W622JKiGC3","Yes",-1.248048,36.863677,"Thika road","thika road","None","drive in"
"1673","ma3routeapi_43","Multiple vehicle accident at Githura-Kahawa section.  Heavy traffic Githurai Overpass towards Thika.  https://t.co/H8FrPP18XN","Yes",NA,NA,"Githurai-Kahawa section","None","None","Githurai-Kahawa section."
"1674","ma3routeapi_44","""An Extra Road"" Has been adopted from Kinoo towards Nairobi along Waiyaki Way...but still no movement.

Has the 'overturned' truck been removed?","No",NA,NA,"Waiyaki way",NA,"None",NA
"1675","ma3routeapi_45","so today sato. There is an accident in Kiambu, fielder and mat. There's another in juja, two on mbsa rd nyayo standium rd abt and Mlolongo involving an Army truck. Then  in sachangwan involving five vehicles...Friday ya mwanzo WA mwezi ikiwa payday..phew.","Yes",NA,NA,"Mombasa Road","Mombasa Road","Nyayo stadium roundabout","nyayo standium roundabout"
"1676","ma3routeapi_46","2 badly packed accident bound cars cause of jam past Githurai","Yes",NA,NA,"None","None","None","None"
"1677","ma3routeapi_47","Army Truck involved in a self involving accident a km or so before Gateway Mall on Msa rd outbound

Truck partly on the road. Soldiers marshalling traffic. Recovery crane on site","Yes",-1.364536,36.91145,"Msa rd (Mombasa Road)","Mombasa Road","Gateway mall","Gateway mall"
"1678","ma3routeapi_48","Accident on mombasa road involving Kenya army  vehicle","Yes",NA,NA,"Mombasa Road","Mombasa Road","None","None"
"1679","ma3routeapi_49","an army lorry has overturned along msa rd at mastermind area.several dead n others injured.traffic slow","Yes",-1.37311,36.92104,"Msa rd (Mombasa Road)","Mombasa Road","None","Mastermind"
"1680","ma3routeapi_50","KDF lorry overturns in Mombasa road. Kwani they are still using the ever unstable Steyr trucks?","Yes",NA,NA,"Mombasa Road","Mombasa Road","None","None"
"1681","ma3routeapi_51","Kenya army track overturned in Syokimau","Yes",NA,NA,"None","None","None","Syokimau"
"1682","ma3routeapi_52","Just seen an army track overturned on Msa road near Syokimau","Yes",NA,NA,"Msa rd (Mombasa Road)","Mombasa Road","None","Syokimau"
"1683","ma3routeapi_53","Exercise caution military truck overturned near nation media plant Mombasa road.Police on site.","Yes",-1.371982,36.91978,"Mombasa Road","Mombasa Road","Nation media plant","Nation media plant"
"1684","ma3routeapi_54","its so sad watching guys perish on our roads..the accident at Nation group along mombasa road involving our millitary is so saddening","Yes",-1.371982,36.91978,"Mombasa Road","Mombasa Road","Nation group","Nation group"
"1685","ma3routeapi_55","Waiyaki Way kuna canter imeingia kwa hii msitu ya katikati ya barabara. lazima dere alilala kwa wheels usiku manze","Yes",NA,NA,"Waiyaki way","Waiyaki Way","None","None"
"1686","ma3routeapi_56","@kdfinfo kindly note that one of your truck has overturned at Nation on Mombasa rd. Casualties on the ground. Speed up rescue mission.","Yes",-1.372698,36.920588,"Mombasa Road","Mombasa Road","Nation","Nation"
"1687","ma3routeapi_57","https://t.co/h7tAanIezq","No",NA,NA,NA,NA,NA,NA
"1688","ma3routeapi_58","Just before mlolongo an army lorry overturns , army officers allover the place.     Law  https://t.co/3i6xSxaqXF","Yes",NA,NA,"None","None","None","Just before mlolongo"
"1689","ma3routeapi_59","@PoliceKE am sure you are aware that mats have turned the outer lane at muthaiga footbridge into a stage. Q. What are you doing about it ama lazima accident b4 you act??","No",NA,NA,NA,NA,NA,NA
"1690","ma3routeapi_60","Accident along Thika road at Drive in outbound. Use service lane","Yes",-1.248037,36.863699,"Thika road","thika road","None","drive in"
"1691","ma3routeapi_61","An accident at Drive-in involving a canter and an exhauster. Road partially blocked as you are heading to Thika.","Yes",-1.248037,36.863699,"None","None","None","drive in"
"1692","ma3routeapi_62","Accident at drive inn bumps towards allsops causing traffic.Cops at the scene","Yes",NA,NA,"None","None","None","Drive inn bumps"
"1693","ma3routeapi_63","Army truck in an accident on Mombasa Road...","Yes",NA,NA,"Mombasa Road","Mombasa Road","None","None"
"1694","ma3routeapi_64","Accident at Drive inn on your way to  exhauster lorry has rammed road rail. https://t.co/XVUxUspNJE","Yes",NA,NA,"None","None","None","drive inn"
"1695","ma3routeapi_65","5accidents within two days..4of them caused by motorist ..along Mombasa road..clearly something must be done","Yes",NA,NA,"Mombasa Road","Mombasa Road","None","None"
"1696","ma3routeapi_66","@Nukta_ from langata side to kikiyu its free so maybe an accident huko","No",NA,NA,NA,NA,NA,NA
"1697","ma3routeapi_67","Accident at Kamiti Road, use Northern bypass","Yes",NA,NA,"Kamiti Road","kamiti road","None","None"
"1698","ma3routeapi_68","Three days ago the same incident . https://t.co/df5iYUMswK","No",NA,NA,NA,"None",NA,"None"
"1699","ma3routeapi_69","accident on thika road overseeing Garden City Mall involving a Toyota Shark matatu, a white Rav4 and a black Subaru Forester.","Yes",-1.231297,36.87849,"Thika road","thika road","Garden City Mall","Garden City Mall"
"1700","ma3routeapi_70","serious accident at thika rd around Ndarugo on your way to juja inform police","Yes",NA,NA,"thika rd","thika road","None","Ndarugo"
"1701","ma3routeapi_71","use service lane from githurai to avoid the jam at roysambu due to multiple accident understand the bridge","Yes",NA,NA,"None","None","None","Roysambu under the  bridge"
"1702","ma3routeapi_72","Accident @Ndarugo on your way to juja inform ðŸš“ðŸš“ðŸš“","Yes",NA,NA,"None","None","None","Ndarugo"
"1703","ma3routeapi_73","An accident on Kiambu rd between Entrance to 5 star and Kist involving 2 PSVs and a Private car","Yes",-1.186635,36.838973,"Kiambu rd","Kiambu road","KIST (Kiambu Institute of Science and Technology)","5 star and Kist"
"1704","ma3routeapi_74","@menduh_thika How is the traffic flow at Ndarugo accident?","Yes",NA,NA,"None","None","None","Ndarugo"
"1705","ma3routeapi_75","Dear @ntsa_kenya , this bus driver just rammed into my sister. Will it be too much to ask for his alcoblow results? Why? Coz he's drunk.
Happened slightly over an hour ago in Thika. @eve_nganga  @NPSOfficial_KE    https://t.co/02srxrfLGY","Yes",NA,NA,NA,"None",NA,"None"
"1706","ma3routeapi_76","Use service lane from githurai, an accident involving 4 personal cars just before the Roysambu bridge causing heavy traffic almost from Githu   @PoliceKE @KeNHAKenya","Yes",-1.216706,36.89436,"None","None","Roysambu bridge","Roysambu bridge"
"1707","ma3routeapi_77","@HKRotich @MikeSonko we are awaiting deaths and accidents before we deal with the lights on Mombasa road particularly South B - Syokimau stretch.@ntsa_kenya can someone order right lighting. Who was contracted for this job?  https://t.co/ubQKFYhZc5","No",NA,NA,NA,NA,NA,NA
